232, 32
233, 28
234, 21
235, 22
236, 21
237, 22
238, 26
239, 22
240, 30
241, 28
242, 27
243, 22
244, 15
245, 23
246, 15
247, 20
248, 18
249, 27
250, 34
251, 31
252, 25
253, 23
254, 35
255, 24
256, 19
257, 23
258, 27
259, 30
260, 25
261, 28
262, 23
263, 28
264, 26
265, 19
266, 27
267, 25
268, 20
269, 26
270, 19
271, 25
272, 17
273, 28
274, 26
275, 25
276, 23
277, 25
278, 31
279, 22
280, 23
281, 27
282, 24
283, 26
284, 22
285, 32
286, 29
287, 27
288, 31
289, 31
290, 27
291, 31
292, 35
293, 29
294, 38
295, 22
296, 26
297, 24
298, 18
299, 26
300, 23
301, 22
302, 14
303, 30
304, 30
305, 27
306, 35
307, 20
308, 21
309, 26
310, 34
311, 29
312, 22
313, 24
314, 23
315, 26
316, 33
317, 22
318, 21
319, 18
320, 25
321, 19
322, 27
323, 17
324, 21
325, 22
326, 22
327, 25
328, 25
329, 29
330, 22
331, 25
332, 30
333, 23
334, 20
335, 29
336, 27
337, 24
338, 32
339, 20
340, 35
341, 29
342, 24
343, 18
344, 20
345, 20
346, 28
347, 25
348, 25
349, 23
350, 21
351, 26
352, 26
353, 20
354, 17
355, 25
356, 25
357, 19
358, 29
359, 25
360, 21
361, 28
362, 17
363, 30
364, 17
365, 23
366, 27
367, 32
368, 18
369, 27
370, 24
371, 18
372, 25
373, 25
374, 25
375, 24
376, 36
377, 34
378, 18
379, 23
380, 21
381, 30
382, 22
383, 23
384, 20
385, 32
386, 24
387, 25
388, 34
389, 35
390, 26
391, 22
392, 24
393, 18
394, 29
395, 27
396, 18
397, 21
398, 21
399, 25
400, 18
401, 22
402, 25
403, 27
404, 28
405, 31
406, 32
407, 27
408, 19
409, 27
410, 21
411, 22
412, 22
413, 27
414, 20
415, 28
416, 16
417, 30
418, 39
419, 26
420, 32
421, 28
422, 15
423, 34
424, 30
425, 31
426, 28
427, 17
428, 26
429, 24
430, 20
431, 31
432, 28
433, 26
434, 25
435, 19
436, 27
437, 33
438, 30
439, 21
440, 26
441, 21
442, 24
443, 28
444, 25
445, 23
446, 22
447, 15
448, 25
449, 23
450, 30
451, 20
452, 20
453, 21
454, 26
455, 32
456, 23
457, 33
458, 22
459, 24
460, 23
461, 30
462, 19
463, 36
464, 31
465, 30
466, 24
467, 26
468, 22
469, 19
470, 17
471, 18
472, 18
473, 25
474, 14
475, 30
476, 24
477, 23
478, 17
479, 27
480, 21
481, 26
482, 23
483, 20
484, 28
485, 28
486, 23
487, 28
488, 17
489, 18
490, 23
491, 29
492, 23
493, 20
494, 24
495, 22
496, 22
497, 30
498, 24
499, 26
500, 34
501, 24
502, 24
503, 19
504, 25
505, 20
506, 23
507, 21
508, 22
509, 19
510, 33
511, 24
512, 31
513, 20
514, 32
515, 26
516, 27
517, 21
518, 25
519, 28
520, 26
521, 17
522, 32
523, 25
524, 22
525, 13
526, 22
527, 27
528, 23
529, 31
530, 33
531, 23
532, 17
533, 27
534, 25
535, 17
536, 27
537, 26
538, 25
539, 24
540, 30
541, 20
542, 24
543, 22
544, 17
545, 27
546, 25
547, 31
548, 17
549, 22
550, 24
551, 29
552, 21
553, 30
554, 31
555, 30
556, 28
557, 20
558, 29
559, 22
560, 25
561, 23
562, 16
563, 22
564, 27
565, 28
566, 27
567, 26
568, 28
569, 26
570, 25
571, 29
572, 18
573, 25
574, 26
575, 20
576, 12
577, 16
578, 15
579, 27
580, 28
581, 23
582, 23
583, 24
584, 35
585, 27
586, 22
587, 25
588, 23
589, 21
590, 24
591, 28
592, 23
593, 28
594, 15
595, 27
596, 36
597, 31
598, 30
599, 21
600, 24
601, 20
602, 28
603, 23
604, 20
605, 30
606, 26
607, 20
608, 18
609, 30
610, 29
611, 20
612, 20
613, 29
614, 26
615, 27
616, 19
617, 21
618, 17
619, 23
620, 27
621, 26
622, 17
623, 22
624, 26
625, 21
626, 23
627, 23
628, 28
629, 19
630, 25
631, 24
632, 18
633, 17
634, 23
635, 20
636, 33
637, 30
638, 30
639, 23
640, 28
641, 24
642, 23
643, 28
644, 17
645, 22
646, 17
647, 22
648, 29
649, 24
650, 28
651, 29
652, 27
653, 16
654, 20
655, 28
656, 19
657, 22
658, 38
659, 24
660, 25
661, 33
662, 24
663, 22
664, 22
665, 26
666, 27
667, 20
668, 24
669, 25
670, 18
671, 30
672, 27
673, 22
674, 18
675, 21
676, 29
677, 28
678, 23
679, 24
680, 24
681, 28
682, 25
683, 23
684, 25
685, 16
686, 32
687, 26
688, 17
689, 22
690, 25
691, 18
692, 22
693, 22
694, 22
695, 25
696, 22
697, 17
698, 20
699, 20
700, 23
701, 23
702, 24
703, 26
704, 22
705, 33
706, 26
707, 20
708, 23
709, 27
710, 21
711, 20
712, 24
713, 22
714, 37
715, 17
716, 26
717, 24
718, 25
719, 21
720, 25
721, 22
722, 20
723, 21
724, 24
725, 32
726, 20
727, 28
728, 25
729, 23
730, 22
731, 24
732, 20
733, 28
734, 26
735, 28
736, 36
737, 29
738, 31
739, 22
740, 28
741, 25
742, 35
743, 24
744, 20
745, 20
746, 24
747, 21
748, 28
749, 32
750, 29
751, 15
752, 23
753, 27
754, 21
755, 23
756, 17
757, 26
758, 29
759, 25
760, 19
761, 17
762, 16
763, 22
764, 29
765, 31
766, 26
767, 29
768, 24
769, 26
770, 28
771, 29
772, 36
773, 15
774, 32
775, 24
776, 26
777, 22
778, 37
779, 28
780, 16
781, 23
782, 26
783, 25
784, 21
785, 19
786, 27
787, 28
788, 23
789, 17
790, 30
791, 20
792, 30
793, 25
794, 26
795, 22
796, 33
797, 24
798, 28
799, 26
800, 23
801, 26
802, 30
803, 20
804, 26
805, 28
806, 27
807, 24
808, 20
809, 28
810, 24
811, 20
812, 29
813, 19
814, 28
815, 18
816, 28
817, 25
818, 28
819, 15
820, 20
821, 24
822, 22
823, 27
824, 29
825, 18
826, 27
827, 23
828, 19
829, 40
830, 26
831, 26
832, 36
833, 19
834, 28
835, 19
836, 27
837, 26
838, 25
839, 30
840, 28
841, 29
842, 22
843, 24
844, 30
845, 17
846, 32
847, 21
848, 27
849, 20
850, 18
851, 37
852, 21
853, 19
854, 27
855, 23
856, 22
857, 29
858, 26
859, 24
860, 25
861, 27
862, 28
863, 19
864, 23
865, 24
866, 19
867, 21
868, 22
869, 27
870, 21
871, 28
872, 26
873, 32
874, 14
875, 20
876, 26
877, 25
878, 18
879, 24
880, 25
881, 21
882, 24
883, 25
884, 25
885, 10
886, 25
887, 19
888, 16
889, 17
890, 23
891, 24
892, 23
893, 32
894, 27
895, 27
896, 23
897, 27
898, 21
899, 22
900, 19
901, 27
902, 27
903, 27
904, 19
905, 22
906, 29
907, 19
908, 27
909, 11
910, 27
911, 27
912, 25
913, 25
914, 25
915, 29
916, 22
917, 19
918, 25
919, 30
920, 23
921, 29
922, 28
923, 31
924, 28
925, 29
926, 25
927, 20
928, 29
929, 17
930, 18
931, 22
932, 16
933, 23
934, 19
935, 27
936, 29
937, 25
938, 30
939, 22
940, 25
941, 15
942, 23
943, 21
944, 33
945, 31
946, 25
947, 24
948, 14
949, 27
950, 20
951, 27
952, 26
953, 20
954, 16
955, 23
956, 20
957, 35
958, 25
959, 30
960, 16
961, 19
962, 27
963, 16
964, 23
965, 22
966, 25
967, 34
968, 26
969, 25
970, 22
971, 23
972, 14
973, 24
974, 27
975, 19
976, 22
977, 22
978, 31
979, 14
980, 20
981, 26
982, 34
983, 15
984, 27
985, 26
986, 32
987, 19
988, 30
989, 27
990, 17
991, 27
992, 25
993, 23
994, 23
995, 26
996, 29
997, 22
998, 15
999, 26
1000, 24
1001, 28
1002, 26
1003, 21
1004, 20
1005, 26
1006, 26
1007, 19
1008, 23
1009, 15
1010, 30
1011, 26
1012, 33
1013, 28
1014, 35
1015, 25
1016, 24
1017, 32
1018, 16
1019, 23
1020, 29
1021, 39
1022, 27
1023, 30
1024, 25
1025, 17
1026, 21
1027, 17
1028, 33
1029, 26
1030, 25
1031, 19
1032, 28
1033, 14
1034, 24
1035, 27
1036, 16
1037, 28
1038, 25
1039, 24
1040, 23
1041, 34
1042, 32
1043, 18
1044, 24
1045, 28
1046, 30
1047, 24
1048, 17
1049, 23
1050, 15
1051, 34
1052, 27
1053, 27
1054, 32
1055, 23
1056, 34
1057, 28
1058, 21
1059, 20
1060, 25
1061, 23
1062, 25
1063, 31
1064, 30
1065, 26
1066, 22
1067, 14
1068, 22
1069, 22
1070, 27
1071, 22
1072, 28
1073, 16
1074, 25
1075, 22
1076, 22
1077, 29
1078, 32
1079, 17
1080, 19
1081, 26
1082, 24
1083, 28
1084, 28
1085, 29
1086, 24
1087, 25
1088, 42
1089, 25
1090, 25
1091, 16
1092, 22
1093, 29
1094, 25
1095, 24
1096, 31
1097, 18
1098, 27
1099, 20
1100, 23
1101, 23
1102, 25
1103, 23
1104, 21
1105, 25
1106, 25
1107, 22
1108, 24
1109, 20
1110, 23
1111, 24
1112, 28
1113, 27
1114, 28
1115, 24
1116, 29
1117, 23
1118, 24
1119, 22
1120, 28
1121, 25
1122, 26
1123, 26
1124, 35
1125, 25
1126, 28
1127, 27
1128, 24
1129, 33
1130, 23
1131, 20
1132, 25
1133, 22
1134, 27
1135, 31
1136, 28
1137, 14
1138, 21
1139, 35
1140, 25
1141, 24
1142, 24
1143, 23
1144, 17
1145, 24
1146, 25
1147, 27
1148, 26
1149, 28
1150, 22
1151, 30
1152, 27
1153, 22
1154, 25
1155, 13
1156, 29
1157, 24
1158, 20
1159, 23
1160, 23
1161, 18
1162, 28
1163, 22
1164, 17
1165, 24
1166, 28
1167, 30
1168, 21
1169, 21
1170, 19
1171, 28
1172, 28
1173, 22
1174, 26
1175, 20
1176, 22
1177, 29
1178, 24
1179, 27
1180, 24
1181, 25
1182, 27
1183, 24
1184, 29
1185, 21
1186, 30
1187, 22
1188, 27
1189, 21
1190, 25
1191, 22
1192, 23
1193, 23
1194, 17
1195, 27
1196, 20
1197, 19
1198, 22
1199, 30
1200, 27
1201, 32
1202, 23
1203, 26
1204, 22
1205, 23
1206, 26
1207, 24
1208, 20
1209, 25
1210, 17
1211, 27
1212, 33
1213, 20
1214, 17
1215, 16
1216, 20
1217, 29
1218, 18
1219, 26
1220, 33
1221, 21
1222, 31
1223, 22
1224, 41
1225, 20
1226, 22
1227, 20
1228, 23
1229, 21
1230, 24
1231, 28
1232, 25
1233, 26
1234, 21
1235, 28
1236, 19
1237, 20
1238, 19
1239, 18
1240, 26
1241, 21
1242, 24
1243, 25
1244, 23
1245, 30
1246, 27
1247, 23
1248, 17
1249, 34
1250, 21
1251, 28
1252, 29
1253, 26
1254, 32
1255, 19
1256, 21
1257, 18
1258, 21
1259, 15
1260, 20
1261, 21
1262, 23
1263, 29
1264, 29
1265, 23
1266, 20
1267, 19
1268, 21
1269, 23
1270, 24
1271, 23
1272, 30
1273, 30
1274, 24
1275, 26
1276, 20
1277, 26
1278, 24
1279, 26
1280, 19
1281, 25
1282, 26
1283, 19
1284, 13
1285, 30
1286, 26
1287, 26
1288, 29
1289, 28
1290, 21
1291, 23
1292, 20
1293, 28
1294, 29
1295, 22
1296, 25
1297, 23
1298, 17
1299, 21
1300, 25
1301, 14
1302, 16
1303, 28
1304, 26
1305, 26
1306, 24
1307, 23
1308, 25
1309, 18
1310, 28
1311, 29
1312, 23
1313, 19
1314, 23
1315, 31
1316, 24
1317, 26
1318, 25
1319, 30
1320, 23
1321, 19
1322, 17
1323, 20
1324, 26
1325, 25
1326, 20
1327, 25
1328, 33
1329, 22
1330, 26
1331, 19
1332, 15
1333, 27
1334, 25
1335, 30
1336, 31
1337, 17
1338, 24
1339, 29
1340, 27
1341, 24
1342, 21
1343, 26
1344, 22
1345, 21
1346, 32
1347, 18
1348, 31
1349, 28
1350, 24
1351, 20
1352, 27
1353, 28
1354, 26
1355, 21
1356, 27
1357, 21
1358, 16
1359, 19
1360, 26
1361, 21
1362, 19
1363, 22
1364, 25
1365, 27
1366, 23
1367, 24
1368, 21
1369, 31
1370, 19
1371, 19
1372, 36
1373, 35
1374, 34
1375, 15
1376, 28
1377, 27
1378, 26
1379, 23
1380, 29
1381, 19
1382, 25
1383, 18
1384, 33
1385, 20
1386, 25
1387, 24
1388, 33
1389, 22
1390, 21
1391, 26
1392, 19
1393, 25
1394, 24
1395, 28
1396, 22
1397, 29
1398, 19
1399, 25
1400, 28
1401, 23
1402, 12
1403, 27
1404, 24
1405, 25
1406, 35
1407, 21
1408, 22
1409, 22
1410, 35
1411, 31
1412, 28
1413, 26
1414, 23
1415, 19
1416, 27
1417, 26
1418, 17
1419, 22
1420, 23
1421, 28
1422, 21
1423, 25
1424, 29
1425, 27
1426, 19
1427, 26
1428, 21
1429, 30
1430, 23
1431, 35
1432, 27
1433, 32
1434, 26
1435, 29
1436, 23
1437, 22
1438, 31
1439, 19
1440, 23
1441, 28
1442, 27
1443, 15
1444, 23
1445, 22
1446, 28
1447, 23
1448, 18
1449, 29
1450, 24
1451, 36
1452, 19
1453, 26
1454, 23
1455, 25
1456, 31
1457, 30
1458, 25
1459, 18
1460, 23
1461, 36
1462, 24
1463, 23
1464, 23
1465, 25
1466, 27
1467, 22
1468, 20
1469, 31
1470, 22
1471, 27
1472, 23
1473, 20
1474, 25
1475, 21
1476, 25
1477, 27
1478, 25
1479, 27
1480, 25
1481, 32
1482, 22
1483, 19
1484, 26
1485, 23
1486, 27
1487, 31
1488, 30
1489, 29
1490, 32
1491, 24
1492, 26
1493, 21
1494, 29
1495, 27
1496, 30
1497, 31
1498, 29
1499, 32
1500, 20
1501, 16
1502, 28
1503, 27
1504, 21
1505, 26
1506, 21
1507, 23
1508, 28
1509, 22
1510, 34
1511, 20
1512, 19
1513, 31
1514, 21
1515, 28
1516, 29
1517, 33
1518, 21
1519, 20
1520, 31
1521, 22
1522, 27
1523, 33
1524, 27
1525, 21
1526, 17
1527, 24
1528, 27
1529, 27
1530, 24
1531, 21
1532, 21
1533, 35
1534, 32
1535, 27
1536, 20
1537, 29
1538, 23
1539, 17
1540, 35
1541, 20
1542, 23
1543, 40
1544, 26
1545, 22
1546, 19
1547, 29
1548, 16
1549, 30
1550, 27
1551, 33
1552, 23
1553, 12
1554, 22
1555, 27
1556, 26
1557, 27
1558, 32
1559, 28
1560, 22
1561, 19
1562, 16
1563, 23
1564, 26
1565, 20
1566, 25
1567, 20
1568, 20
1569, 23
1570, 32
1571, 26
1572, 26
1573, 20
1574, 27
1575, 17
1576, 24
1577, 22
1578, 33
1579, 30
1580, 21
1581, 21
1582, 21
1583, 19
1584, 24
1585, 28
1586, 29
1587, 21
1588, 30
1589, 26
1590, 28
1591, 21
1592, 26
1593, 18
1594, 28
1595, 32
1596, 27
1597, 24
1598, 28
1599, 20
1600, 27
1601, 20
1602, 25
1603, 22
1604, 22
1605, 29
1606, 22
1607, 24
1608, 32
1609, 25
1610, 29
1611, 17
1612, 24
1613, 28
1614, 16
1615, 25
1616, 28
1617, 29
1618, 25
1619, 24
1620, 22
1621, 24
1622, 30
1623, 17
1624, 26
1625, 19
1626, 25
1627, 28
1628, 16
1629, 28
1630, 33
1631, 26
1632, 20
1633, 13
1634, 25
1635, 22
1636, 20
1637, 19
1638, 33
1639, 16
1640, 22
1641, 26
1642, 28
1643, 24
1644, 26
1645, 7
1646, 34
1647, 26
1648, 37
1649, 26
1650, 26
1651, 23
1652, 22
1653, 20
1654, 26
1655, 18
1656, 31
1657, 15
1658, 26
1659, 29
1660, 33
1661, 22
1662, 22
1663, 36
1664, 27
1665, 18
1666, 22
1667, 24
1668, 22
1669, 29
1670, 27
1671, 24
1672, 20
1673, 26
1674, 22
1675, 23
1676, 24
1677, 30
1678, 25
1679, 28
1680, 30
1681, 25
1682, 21
1683, 21
1684, 20
1685, 22
1686, 22
1687, 35
1688, 27
1689, 31
1690, 25
1691, 21
1692, 24
1693, 19
1694, 21
1695, 34
1696, 21
1697, 25
1698, 29
1699, 28
1700, 31
1701, 16
1702, 20
1703, 24
1704, 29
1705, 21
1706, 17
1707, 31
1708, 18
1709, 23
1710, 29
1711, 21
1712, 28
1713, 24
1714, 26
1715, 34
1716, 25
1717, 20
1718, 16
1719, 22
1720, 30
1721, 25
1722, 22
1723, 19
1724, 25
1725, 30
1726, 25
1727, 26
1728, 23
1729, 25
1730, 25
1731, 27
1732, 20
1733, 20
1734, 26
1735, 32
1736, 20
1737, 29
1738, 20
1739, 25
1740, 16
1741, 27
1742, 20
1743, 30
1744, 25
1745, 26
1746, 26
1747, 35
1748, 31
1749, 26
1750, 20
1751, 22
1752, 18
1753, 20
1754, 25
1755, 26
1756, 22
1757, 29
1758, 24
1759, 25
1760, 21
1761, 18
1762, 20
1763, 22
1764, 23
1765, 16
1766, 24
1767, 17
1768, 24
1769, 23
1770, 24
1771, 32
1772, 19
1773, 20
1774, 25
1775, 36
1776, 25
1777, 27
1778, 26
1779, 17
1780, 31
1781, 21
1782, 29
1783, 25
1784, 30
1785, 23
1786, 16
1787, 32
1788, 22
1789, 25
1790, 23
1791, 27
1792, 26
1793, 27
1794, 27
1795, 28
1796, 15
1797, 24
1798, 34
1799, 34
1800, 24
1801, 23
1802, 20
1803, 25
1804, 20
1805, 40
1806, 28
1807, 20
1808, 20
1809, 31
1810, 22
1811, 20
1812, 29
1813, 26
1814, 28
1815, 25
1816, 27
1817, 30
1818, 26
1819, 21
1820, 21
1821, 24
1822, 21
1823, 24
1824, 22
1825, 19
1826, 14
1827, 25
1828, 24
1829, 19
1830, 17
1831, 25
1832, 24
1833, 18
1834, 26
1835, 25
1836, 35
1837, 26
1838, 37
1839, 24
1840, 20
1841, 22
1842, 31
1843, 29
1844, 17
1845, 31
1846, 26
1847, 27
1848, 20
1849, 36
1850, 21
1851, 30
1852, 23
1853, 27
1854, 30
1855, 23
1856, 22
1857, 25
1858, 25
1859, 16
1860, 29
1861, 23
1862, 35
1863, 20
1864, 24
1865, 20
1866, 27
1867, 19
1868, 25
1869, 21
1870, 22
1871, 22
1872, 22
1873, 22
1874, 31
1875, 18
1876, 20
1877, 20
1878, 32
1879, 17
1880, 21
1881, 25
1882, 23
1883, 22
1884, 27
1885, 20
1886, 22
1887, 27
1888, 25
1889, 16
1890, 20
1891, 15
1892, 24
1893, 22
1894, 33
1895, 25
1896, 35
1897, 18
1898, 21
1899, 21
1900, 28
1901, 19
1902, 18
1903, 24
1904, 35
1905, 26
1906, 26
1907, 19
1908, 28
1909, 30
1910, 19
1911, 24
1912, 22
1913, 20
1914, 20
1915, 17
1916, 26
1917, 20
1918, 29
1919, 28
1920, 26
1921, 27
1922, 19
1923, 18
1924, 28
1925, 17
1926, 21
1927, 24
1928, 24
1929, 31
1930, 24
1931, 28
1932, 18
1933, 29
1934, 21
1935, 19
1936, 33
1937, 17
1938, 40
1939, 13
1940, 22
1941, 24
1942, 22
1943, 25
1944, 23
1945, 25
1946, 30
1947, 22
1948, 30
1949, 34
1950, 24
1951, 18
1952, 20
1953, 26
1954, 25
1955, 24
1956, 18
1957, 30
1958, 29
1959, 24
1960, 22
1961, 24
1962, 30
1963, 30
1964, 26
1965, 23
1966, 33
1967, 23
1968, 26
1969, 20
1970, 18
1971, 38
1972, 30
1973, 25
1974, 35
1975, 31
1976, 21
1977, 27
1978, 19
1979, 18
1980, 15
1981, 20
1982, 24
1983, 25
1984, 18
1985, 24
1986, 28
1987, 25
1988, 21
1989, 23
1990, 26
1991, 27
1992, 31
1993, 33
1994, 27
1995, 23
1996, 23
1997, 27
1998, 24
1999, 20
2000, 25
2001, 30
2002, 22
2003, 26
2004, 27
2005, 16
2006, 24
2007, 22
2008, 27
2009, 25
2010, 26
2011, 24
2012, 27
2013, 23
2014, 26
2015, 23
2016, 24
2017, 24
2018, 32
2019, 22
2020, 22
2021, 15
2022, 23
2023, 32
2024, 22
2025, 33
2026, 19
2027, 27
2028, 23
2029, 31
2030, 29
2031, 31
2032, 34
2033, 24
2034, 27
2035, 24
2036, 20
2037, 28
2038, 23
2039, 24
2040, 30
2041, 16
2042, 23
2043, 21
2044, 18
2045, 18
2046, 26
2047, 23
2048, 25
2049, 29
2050, 19
2051, 31
2052, 20
2053, 25
2054, 18
2055, 18
2056, 25
2057, 14
2058, 16
2059, 22
2060, 27
2061, 15
2062, 24
2063, 34
2064, 20
2065, 29
2066, 29
2067, 19
2068, 21
2069, 22
2070, 20
2071, 26
2072, 26
2073, 28
2074, 26
2075, 29
2076, 24
2077, 20
2078, 30
2079, 32
2080, 20
2081, 35
2082, 22
2083, 21
2084, 31
2085, 27
2086, 34
2087, 25
2088, 23
2089, 25
2090, 26
2091, 28
2092, 29
2093, 26
2094, 25
2095, 26
2096, 32
2097, 29
2098, 27
2099, 31
2100, 24
2101, 23
2102, 29
2103, 26
2104, 24
2105, 23
2106, 29
2107, 15
2108, 16
2109, 31
2110, 27
2111, 27
2112, 26
2113, 25
2114, 28
2115, 32
2116, 23
2117, 23
2118, 25
2119, 25
2120, 26
2121, 25
2122, 25
2123, 25
2124, 30
2125, 22
2126, 16
2127, 20
2128, 20
2129, 19
2130, 22
2131, 20
2132, 25
2133, 25
2134, 33
2135, 20
2136, 22
2137, 23
2138, 39
2139, 30
2140, 21
2141, 29
2142, 18
2143, 21
2144, 29
2145, 24
2146, 33
2147, 28
2148, 36
2149, 22
2150, 21
2151, 22
2152, 27
2153, 29
2154, 28
2155, 35
2156, 28
2157, 22
2158, 26
2159, 28
2160, 23
2161, 31
2162, 16
2163, 20
2164, 22
2165, 17
2166, 25
2167, 25
2168, 25
2169, 28
2170, 16
2171, 24
2172, 22
2173, 24
2174, 27
2175, 31
2176, 20
2177, 32
2178, 18
2179, 25
2180, 27
2181, 17
2182, 25
2183, 16
2184, 17
2185, 19
2186, 23
2187, 26
2188, 23
2189, 20
2190, 28
2191, 22
2192, 16
2193, 24
2194, 30
2195, 17
2196, 21
2197, 19
2198, 25
2199, 25
2200, 16
2201, 22
2202, 16
2203, 17
2204, 26
2205, 19
2206, 21
2207, 19
2208, 23
2209, 21
2210, 28
2211, 25
2212, 29
2213, 24
2214, 20
2215, 23
2216, 31
2217, 14
2218, 26
2219, 27
2220, 26
2221, 23
2222, 24
2223, 21
2224, 30
2225, 25
2226, 25
2227, 27
2228, 24
2229, 35
2230, 27
2231, 14
2232, 27
2233, 25
2234, 23
2235, 30
2236, 11
2237, 25
2238, 28
2239, 23
2240, 32
2241, 28
2242, 31
2243, 22
2244, 23
2245, 21
2246, 31
2247, 33
2248, 24
2249, 27
2250, 28
2251, 20
2252, 29
2253, 27
2254, 30
2255, 26
2256, 23
2257, 27
2258, 28
2259, 29
2260, 31
2261, 27
2262, 35
2263, 25
2264, 23
2265, 27
2266, 26
2267, 28
2268, 26
2269, 23
2270, 28
2271, 27
2272, 24
2273, 18
2274, 23
2275, 22
2276, 28
2277, 31
2278, 22
2279, 23
2280, 24
2281, 24
2282, 24
2283, 18
2284, 21
2285, 21
2286, 21
2287, 27
2288, 21
2289, 20
2290, 20
2291, 25
2292, 22
2293, 27
2294, 27
2295, 22
2296, 29
2297, 21
2298, 20
2299, 23
2300, 30
2301, 34
2302, 21
2303, 24
2304, 26
2305, 25
2306, 19
2307, 21
2308, 23
2309, 23
2310, 21
2311, 24
2312, 18
2313, 30
2314, 30
2315, 18
2316, 17
2317, 20
2318, 27
2319, 25
2320, 19
2321, 26
2322, 42
2323, 23
2324, 20
2325, 17
2326, 20
2327, 36
2328, 17
2329, 19
2330, 24
2331, 23
2332, 23
2333, 22
2334, 30
2335, 26
2336, 16
2337, 24
2338, 17
2339, 27
2340, 28
2341, 34
2342, 20
2343, 31
2344, 23
2345, 29
2346, 16
2347, 24
2348, 32
2349, 26
2350, 22
2351, 29
2352, 34
2353, 30
2354, 19
2355, 23
2356, 26
2357, 23
2358, 31
2359, 23
2360, 15
2361, 26
2362, 28
2363, 25
2364, 27
2365, 23
2366, 33
2367, 35
2368, 33
2369, 22
2370, 22
2371, 22
2372, 26
2373, 19
2374, 27
2375, 15
2376, 25
2377, 23
2378, 25
2379, 22
2380, 17
2381, 20
2382, 24
2383, 28
2384, 29
2385, 20
2386, 20
2387, 17
2388, 22
2389, 13
2390, 24
2391, 15
2392, 16
2393, 21
2394, 26
2395, 28
2396, 25
2397, 27
2398, 21
2399, 19
2400, 20
2401, 24
2402, 19
2403, 22
2404, 20
2405, 20
2406, 21
2407, 26
2408, 24
2409, 24
2410, 25
2411, 25
2412, 28
2413, 21
2414, 20
2415, 28
2416, 16
2417, 20
2418, 19
2419, 27
2420, 23
2421, 23
2422, 23
2423, 28
2424, 27
2425, 26
2426, 21
2427, 25
2428, 22
2429, 24
2430, 24
2431, 18
2432, 28
2433, 19
2434, 24
2435, 21
2436, 20
2437, 28
2438, 22
2439, 23
2440, 31
2441, 29
2442, 21
2443, 19
2444, 21
2445, 26
2446, 26
2447, 17
2448, 32
2449, 25
2450, 22
2451, 22
2452, 24
2453, 31
2454, 25
2455, 21
2456, 23
2457, 28
2458, 21
2459, 26
2460, 19
2461, 27
2462, 31
2463, 30
2464, 24
2465, 33
2466, 22
2467, 34
2468, 29
2469, 27
2470, 21
2471, 31
2472, 21
2473, 26
2474, 31
2475, 31
2476, 27
2477, 26
2478, 13
2479, 34
2480, 21
2481, 30
2482, 23
2483, 29
2484, 21
2485, 20
2486, 22
2487, 33
2488, 25
2489, 31
2490, 30
2491, 30
2492, 16
2493, 27
2494, 41
2495, 21
2496, 25
2497, 27
2498, 22
2499, 21
